query,experiment,result_id,rank,final_score,semantic_score,keyword_score,hybrid_score,reranker_score,metadata_score
prompt for debugging Python code,bge_small_hybrid_reranker_tinybert,pk_05431,8,0.9417293439041492,0.0,0.5515610838028243,0.16546832514084728,0.9417293439041492,
prompt for debugging Python code,bge_small_hybrid_reranker_tinybert,pk_13611,9,0.939712881660247,0.0,0.5831599973281354,0.17494799919844062,0.939712881660247,
prompt for debugging Python code,bge_small_hybrid_reranker_tinybert,pk_19093,10,0.9244169566975052,0.8079126210995022,0.7286357016833517,0.7841295452746571,0.9244169566975052,
prompt for debugging Python code,bge_small_hybrid_reranker_metadata_minilm,pk_19093,1,1.0,0.8079126210995022,0.7286357016833517,0.7841295452746571,1.0,1.0
prompt for debugging Python code,bge_small_hybrid_reranker_metadata_minilm,pk_07115,2,0.9638855158271113,0.7854077888588068,0.5134190770964728,0.7038111753301065,0.9628693557603316,0.9696437562055299
prompt for debugging Python code,bge_small_hybrid_reranker_metadata_minilm,pk_02512,3,0.9268057418027993,0.9154351774863788,0.7379668987382145,0.8621946938619295,0.9344322111348627,0.8835890822544394
prompt for debugging Python code,bge_small_hybrid_reranker_metadata_minilm,pk_13611,4,0.8640776652595701,0.0,0.5831599973281354,0.17494799919844062,0.9039747310029849,0.6379942927135528
prompt for debugging Python code,bge_small_hybrid_reranker_metadata_minilm,pk_13771,5,0.8587261630038041,1.0,0.7905823950837757,0.9371747185251327,0.9007421037509887,0.6206358321030913
prompt for debugging Python code,bge_small_hybrid_reranker_metadata_minilm,pk_15432,6,0.8580932056275793,0.0,0.8208294091873275,0.24624882275619825,0.9514298852658725,0.32918535434391805
prompt for debugging Python code,bge_small_hybrid_reranker_metadata_minilm,pk_02940,7,0.8501576568342786,0.0,0.4194410344214025,0.12583231032642075,0.8814281900152264,0.6729579688089076
prompt for debugging Python code,bge_small_hybrid_reranker_metadata_minilm,pk_07827,8,0.833760324917501,0.0,0.4858816701107933,0.145764501033238,0.9299727416570752,0.28855663005991344
prompt for debugging Python code,bge_small_hybrid_reranker_metadata_minilm,pk_02577,9,0.8180950838244342,0.0,0.4630345147851864,0.1389103544355559,0.8910317995557767,0.4047870280134935
prompt for debugging Python code,bge_small_hybrid_reranker_metadata_minilm,pk_13661,10,0.81514932829427,0.0,0.4374283957706716,0.13122851873120148,0.9367636662326261,0.12600141331025277
prompt for debugging Python code,bge_small_hybrid_reranker_metadata_tinybert,pk_02512,1,0.9615929355205632,0.9154351774863788,0.7379668987382145,0.8621946938619295,0.9753583213910557,0.8835890822544394
prompt for debugging Python code,bge_small_hybrid_reranker_metadata_tinybert,pk_19093,2,0.9357544131928794,0.8079126210995022,0.7286357016833517,0.7841295452746571,0.9244169566975052,1.0
prompt for debugging Python code,bge_small_hybrid_reranker_metadata_tinybert,pk_07115,3,0.9046634288237642,0.7854077888588068,0.5134190770964728,0.7038111753301065,0.8931963122269819,0.9696437562055299
prompt for debugging Python code,bge_small_hybrid_reranker_metadata_tinybert,pk_13771,4,0.9041604464172124,1.0,0.7905823950837757,0.9371747185251327,0.9541942018844102,0.6206358321030913
prompt for debugging Python code,bge_small_hybrid_reranker_metadata_tinybert,pk_03805,5,0.9012627275501229,0.9608718234357869,0.89931817410299,0.9424057286359477,1.0,0.34175151700081985
prompt for debugging Python code,bge_small_hybrid_reranker_metadata_tinybert,pk_13611,6,0.8944550933182429,0.0,0.5831599973281354,0.17494799919844062,0.939712881660247,0.6379942927135528
prompt for debugging Python code,bge_small_hybrid_reranker_metadata_tinybert,pk_02577,7,0.8730816459136388,0.0,0.4630345147851864,0.1389103544355559,0.9557218726018998,0.4047870280134935
prompt for debugging Python code,bge_small_hybrid_reranker_metadata_tinybert,pk_07588,8,0.8682924457660132,0.9534218279263645,0.6457956467577998,0.861133973575795,0.9476491970091157,0.41860418872176575
prompt for debugging Python code,bge_small_hybrid_reranker_metadata_tinybert,pk_13783,9,0.8669218772366523,0.0,0.6146672510507165,0.18440017531521494,0.9681162557989674,0.29348706538353314
prompt for debugging Python code,bge_small_hybrid_reranker_metadata_tinybert,pk_15432,10,0.8630208979680798,0.0,0.8208294091873275,0.24624882275619825,0.9572271703723437,0.32918535434391805
prompt for debugging Python code,bge_small_keyword,pk_17576,1,0.523608095319225,0.0,0.523608095319225,0.523608095319225,,
prompt for debugging Python code,bge_small_keyword,pk_11598,2,0.4752439402588568,0.0,0.4752439402588568,0.4752439402588568,,
prompt for debugging Python code,bge_small_keyword,pk_03805,3,0.4708902762280298,0.0,0.4708902762280298,0.4708902762280298,,
prompt for debugging Python code,bge_small_keyword,pk_15432,4,0.4297929235265813,0.0,0.4297929235265813,0.4297929235265813,,
prompt for debugging Python code,bge_small_keyword,pk_13771,5,0.41395534208272683,0.0,0.41395534208272683,0.41395534208272683,,
prompt for debugging Python code,bge_small_keyword,pk_11825,6,0.3926305597889715,0.0,0.3926305597889715,0.3926305597889715,,
prompt for debugging Python code,bge_small_keyword,pk_02512,7,0.3864054422569519,0.0,0.3864054422569519,0.3864054422569519,,
prompt for debugging Python code,bge_small_keyword,pk_13540,8,0.3843393117629717,0.0,0.3843393117629717,0.3843393117629717,,
prompt for debugging Python code,bge_small_keyword,pk_19093,9,0.3815195519400068,0.0,0.3815195519400068,0.3815195519400068,,
prompt for debugging Python code,bge_small_keyword,pk_02261,10,0.37153869144887464,0.0,0.37153869144887464,0.37153869144887464,,
write something persuasive for customers,minilm_semantic,pk_07386,1,0.16213291883468628,0.16213291883468628,0.0,0.16213291883468628,,
write something persuasive for customers,minilm_semantic,pk_15724,2,0.08244264125823975,0.08244264125823975,0.0,0.08244264125823975,,
write something persuasive for customers,minilm_semantic,pk_00018,3,0.07836079597473145,0.07836079597473145,0.0,0.07836079597473145,,
write something persuasive for customers,minilm_semantic,pk_19915,4,0.07552331686019897,0.07552331686019897,0.0,0.07552331686019897,,
write something persuasive for customers,minilm_semantic,pk_16589,5,0.0637739896774292,0.0637739896774292,0.0,0.0637739896774292,,
write something persuasive for customers,minilm_semantic,pk_17296,6,0.05781686305999756,0.05781686305999756,0.0,0.05781686305999756,,
write something persuasive for customers,minilm_semantic,pk_09314,7,0.041247665882110596,0.041247665882110596,0.0,0.041247665882110596,,
write something persuasive for customers,minilm_semantic,pk_05727,8,0.034988462924957275,0.034988462924957275,0.0,0.034988462924957275,,
write something persuasive for customers,minilm_semantic,pk_18512,9,0.028137505054473877,0.028137505054473877,0.0,0.028137505054473877,,
write something persuasive for customers,minilm_semantic,pk_19526,10,0.027814745903015137,0.027814745903015137,0.0,0.027814745903015137,,
write something persuasive for customers,minilm_semantic_reranker_minilm,pk_05727,1,1.0,0.034988462924957275,0.0,0.034988462924957275,1.0,
write something persuasive for customers,minilm_semantic_reranker_minilm,pk_07899,2,0.85762202296854,-0.03234755992889404,0.0,-0.03234755992889404,0.85762202296854,
write something persuasive for customers,minilm_semantic_reranker_minilm,pk_18170,3,0.5718256657636961,0.002427816390991211,0.0,0.002427816390991211,0.5718256657636961,
write something persuasive for customers,minilm_semantic_reranker_minilm,pk_14475,4,0.5645633833205744,-0.03303182125091553,0.0,-0.03303182125091553,0.5645633833205744,
write something persuasive for customers,minilm_semantic_reranker_minilm,pk_17296,5,0.5548381884970606,0.05781686305999756,0.0,0.05781686305999756,0.5548381884970606,
write something persuasive for customers,minilm_semantic_reranker_minilm,pk_19545,6,0.5495811502226293,0.0017975568771362305,0.0,0.0017975568771362305,0.5495811502226293,
write something persuasive for customers,minilm_semantic_reranker_minilm,pk_05033,7,0.5462557380219956,-0.043829917907714844,0.0,-0.043829917907714844,0.5462557380219956,
write something persuasive for customers,minilm_semantic_reranker_minilm,pk_08238,8,0.5262308352073037,-0.0131683349609375,0.0,-0.0131683349609375,0.5262308352073037,
write something persuasive for customers,minilm_semantic_reranker_minilm,pk_12609,9,0.5027431993544562,-0.015107274055480957,0.0,-0.015107274055480957,0.5027431993544562,
write something persuasive for customers,minilm_semantic_reranker_minilm,pk_16459,10,0.4954547023498689,0.004605412483215332,0.0,0.004605412483215332,0.4954547023498689,
write something persuasive for customers,minilm_semantic_reranker_tinybert,pk_05727,1,1.0,0.034988462924957275,0.0,0.034988462924957275,1.0,
write something persuasive for customers,minilm_semantic_reranker_tinybert,pk_07899,2,0.3480053384754948,-0.03234755992889404,0.0,-0.03234755992889404,0.3480053384754948,
write something persuasive for customers,minilm_semantic_reranker_tinybert,pk_14755,3,0.2570235760050861,-0.032244205474853516,0.0,-0.032244205474853516,0.2570235760050861,
write something persuasive for customers,minilm_semantic_reranker_tinybert,pk_05033,4,0.21032081740826106,-0.043829917907714844,0.0,-0.043829917907714844,0.21032081740826106,
write something persuasive for customers,minilm_semantic_reranker_tinybert,pk_16589,5,0.19733005660765257,0.0637739896774292,0.0,0.0637739896774292,0.19733005660765257,
write something persuasive for customers,minilm_semantic_reranker_tinybert,pk_12609,6,0.18097263658131302,-0.015107274055480957,0.0,-0.015107274055480957,0.18097263658131302,
write something persuasive for customers,minilm_semantic_reranker_tinybert,pk_19545,7,0.17002906035910542,0.0017975568771362305,0.0,0.0017975568771362305,0.17002906035910542,
write something persuasive for customers,minilm_semantic_reranker_tinybert,pk_16459,8,0.15587621087656708,0.004605412483215332,0.0,0.004605412483215332,0.15587621087656708,
write something persuasive for customers,minilm_semantic_reranker_tinybert,pk_14470,9,0.13151072478557554,0.021447718143463135,0.0,0.021447718143463135,0.13151072478557554,
write something persuasive for customers,minilm_semantic_reranker_tinybert,pk_14475,10,0.13063067696455966,-0.03303182125091553,0.0,-0.03303182125091553,0.13063067696455966,
write something persuasive for customers,minilm_semantic_reranker_metadata_minilm,pk_05727,1,0.9783266764027095,0.034988462924957275,0.0,0.034988462924957275,1.0,0.8555111760180637
write something persuasive for customers,minilm_semantic_reranker_metadata_minilm,pk_07899,2,0.8035400587441591,-0.03234755992889404,0.0,-0.03234755992889404,0.85762202296854,0.49707559480600083
write something persuasive for customers,minilm_semantic_reranker_metadata_minilm,pk_14475,3,0.6298788758224882,-0.03303182125091553,0.0,-0.03303182125091553,0.5645633833205744,1.0
write something persuasive for customers,minilm_semantic_reranker_metadata_minilm,pk_17296,4,0.5934496060830321,0.05781686305999756,0.0,0.05781686305999756,0.5548381884970606,0.8122476390702039
write something persuasive for customers,minilm_semantic_reranker_metadata_minilm,pk_18170,5,0.5755406829226941,0.002427816390991211,0.0,0.002427816390991211,0.5718256657636961,0.5965924468236835
write something persuasive for customers,minilm_semantic_reranker_metadata_minilm,pk_05033,6,0.5588524017942591,-0.043829917907714844,0.0,-0.043829917907714844,0.5462557380219956,0.6302334965037526
write something persuasive for customers,minilm_semantic_reranker_metadata_minilm,pk_16459,7,0.5443495460112903,0.004605412483215332,0.0,0.004605412483215332,0.4954547023498689,0.8214203267593446
write something persuasive for customers,minilm_semantic_reranker_metadata_minilm,pk_12609,8,0.5431226687543783,-0.015107274055480957,0.0,-0.015107274055480957,0.5027431993544562,0.7719396620206033
write something persuasive for customers,minilm_semantic_reranker_metadata_minilm,pk_19545,9,0.5099683833342985,0.0017975568771362305,0.0,0.0017975568771362305,0.5495811502226293,0.2854960376337574
write something persuasive for customers,minilm_semantic_reranker_metadata_minilm,pk_14755,10,0.5026083262127721,-0.032244205474853516,0.0,-0.032244205474853516,0.49295436970168527,0.5573140797755978
write something persuasive for customers,minilm_semantic_reranker_metadata_tinybert,pk_05727,1,0.9783266764027095,0.034988462924957275,0.0,0.034988462924957275,1.0,0.8555111760180637
write something persuasive for customers,minilm_semantic_reranker_metadata_tinybert,pk_07899,2,0.3703658769250707,-0.03234755992889404,0.0,-0.03234755992889404,0.3480053384754948,0.49707559480600083
write something persuasive for customers,minilm_semantic_reranker_metadata_tinybert,pk_14755,3,0.30206715157066283,-0.032244205474853516,0.0,-0.032244205474853516,0.2570235760050861,0.5573140797755978
write something persuasive for customers,minilm_semantic_reranker_metadata_tinybert,pk_05033,4,0.2733077192725848,-0.043829917907714844,0.0,-0.043829917907714844,0.21032081740826106,0.6302334965037526
write something persuasive for customers,minilm_semantic_reranker_metadata_tinybert,pk_12609,5,0.26961769039720657,-0.015107274055480957,0.0,-0.015107274055480957,0.18097263658131302,0.7719396620206033
write something persuasive for customers,minilm_semantic_reranker_metadata_tinybert,pk_14475,6,0.2610360754198757,-0.03303182125091553,0.0,-0.03303182125091553,0.13063067696455966,1.0
write something persuasive for customers,minilm_semantic_reranker_metadata_tinybert,pk_16459,7,0.2557078282589837,0.004605412483215332,0.0,0.004605412483215332,0.15587621087656708,0.8214203267593446
write something persuasive for customers,minilm_semantic_reranker_metadata_tinybert,pk_17752,8,0.21942859617195087,-0.03837227821350098,0.0,-0.03837227821350098,0.11148495517458266,0.8311092284903707
write something persuasive for customers,minilm_semantic_reranker_metadata_tinybert,pk_14861,9,0.2182396549108388,-0.033850908279418945,0.0,-0.033850908279418945,0.12628992915731743,0.7392881008474599
write something persuasive for customers,minilm_semantic_reranker_metadata_tinybert,pk_14470,10,0.20066243351520882,0.021447718143463135,0.0,0.021447718143463135,0.13151072478557554,0.5925221163164641
write something persuasive for customers,minilm_hybrid,pk_07386,1,0.8863630496821737,1.0,0.6212101656072458,0.8863630496821737,,
write something persuasive for customers,minilm_hybrid,pk_00018,2,0.5461207664647856,0.48331206603780175,0.6926744007944149,0.5461207664647856,,
write something persuasive for customers,minilm_hybrid,pk_19915,3,0.5304100966962786,0.46581112215221354,0.681141037299097,0.5304100966962786,,
write something persuasive for customers,minilm_hybrid,pk_05727,4,0.40219957822770624,0.21580110428180324,0.8371293507681468,0.40219957822770624,,
write something persuasive for customers,minilm_hybrid,pk_15724,5,0.3559415897496414,0.5084879853566306,0.0,0.3559415897496414,,
write something persuasive for customers,minilm_hybrid,pk_08618,6,0.3,0.0,1.0,0.3,,
write something persuasive for customers,minilm_hybrid,pk_09314,7,0.291147884755238,0.25440648437451174,0.3768778189769327,0.291147884755238,,
write something persuasive for customers,minilm_hybrid,pk_16589,8,0.2753407086917249,0.39334386955960704,0.0,0.2753407086917249,,
write something persuasive for customers,minilm_hybrid,pk_17296,9,0.24962114068435473,0.3566016295490782,0.0,0.24962114068435473,,
write something persuasive for customers,minilm_hybrid,pk_19526,10,0.23680930720987867,0.17155520361275656,0.38906888226983033,0.23680930720987867,,
write something persuasive for customers,minilm_hybrid_reranker_minilm,pk_11950,1,1.0,0.0,0.3809920273989844,0.11429760821969531,1.0,
write something persuasive for customers,minilm_hybrid_reranker_minilm,pk_05727,2,0.9541651907660149,0.21580110428180324,0.8371293507681468,0.40219957822770624,0.9541651907660149,
write something persuasive for customers,minilm_hybrid_reranker_minilm,pk_09230,3,0.8270142024235578,0.0,0.33835242449622405,0.10150572734886722,0.8270142024235578,
